| import LCPForDelta                                 | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/com/kamikaze/pfordelta/LCPForDelta_ESTest.java:11:1:11:42                                                   |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/SkippableComposition_ESTest_scaffolding.java:14:1:14:44                        |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/UncompressibleInputException_ESTest_scaffolding.java:14:1:14:44                |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/Util_ESTest_scaffolding.java:14:1:14:44                                        |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/VariableByte_ESTest_scaffolding.java:14:1:14:44                                |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkBitPacking_ESTest_scaffolding.java:14:1:14:44          |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries_ESTest_scaffolding.java:14:1:14:44     |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable_ESTest_scaffolding.java:14:1:14:44           |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/Benchmark_ESTest_scaffolding.java:14:1:14:44                    |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/PerformanceLogger_ESTest_scaffolding.java:14:1:14:44            |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/Delta_ESTest_scaffolding.java:14:1:14:44                          |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedBinaryPacking_ESTest_scaffolding.java:14:1:14:44        |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedBitPacking_ESTest_scaffolding.java:14:1:14:44           |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedComposition_ESTest_scaffolding.java:14:1:14:44          |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedIntCompressor_ESTest_scaffolding.java:14:1:14:44        |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/IntegratedVariableByte_ESTest_scaffolding.java:14:1:14:44         |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/SkippableIntegratedComposition_ESTest_scaffolding.java:14:1:14:44 |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/differential/XorBinaryPacking_ESTest_scaffolding.java:14:1:14:44               |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/synth/ClusteredDataGenerator_ESTest_scaffolding.java:14:1:14:44                |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/synth/UniformDataGenerator_ESTest_scaffolding.java:14:1:14:44                  |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/LongAs2IntsCodec_ESTest_scaffolding.java:14:1:14:44                               |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/LongComposition_ESTest_scaffolding.java:14:1:14:44                                |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/LongJustCopy_ESTest_scaffolding.java:14:1:14:44                                   |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/LongUtil_ESTest_scaffolding.java:14:1:14:44                                       |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/LongVariableByte_ESTest_scaffolding.java:14:1:14:44                               |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/RoaringIntPacking_ESTest_scaffolding.java:14:1:14:44                              |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/SkippableLongComposition_ESTest_scaffolding.java:14:1:14:44                       |
| import Sandbox                                     | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/differential/LongDelta_ESTest_scaffolding.java:14:1:14:44                         |
| import EvoSuiteFile                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries_ESTest.java:20:1:20:50                 |
| import EvoSuiteFile                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable_ESTest.java:16:1:16:50                       |
| import EvoSuiteFile                                | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/Benchmark_ESTest.java:15:1:15:50                                |
| import FileSystemHandling                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkOffsettedSeries_ESTest.java:21:1:21:56                 |
| import FileSystemHandling                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/BenchmarkSkippable_ESTest.java:17:1:17:56                       |
| import FileSystemHandling                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/benchmarktools/Benchmark_ESTest.java:16:1:16:56                                |
| import Assert                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/AdhocTest.java:10:1:10:24                                                      |
| import Assert                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/IntCompressorTest.java:12:1:12:24                                              |
| import Assert                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/ResourcedTest.java:16:1:16:24                                                  |
| import Assert                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/TestLongAs2IntsCodec.java:12:1:12:24                                              |
| import Assert                                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/longcompression/TestLongVariableByte.java:12:1:12:24                                              |
| import static TestUtils.*                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/me/lemire/integercompression/AdhocTest.java:15:1:15:55                                                      |
| import static EvoAssertions.*                      | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/JavaFastPFOR/src/test/java/com/kamikaze/pfordelta/LCPForDelta_ESTest.java:10:1:10:51                                                   |
